stop_id,short_stop_id,stop_name,stop_lat,stop_lon
8240DB003654,3654,"Swords, Milesian Court",53.45104912,-6.206498733
8240DB003655,3655,Dynam Road (Foxwood Estate),53.45288219,-6.213061925
8240DB003656,3656,"Swords, Feltrim Business Park",53.44854597,-6.204406009
8240DB003657,3657,"Drinan, Feltrim Road (opp Kinsealy Downs)",53.44618217,-6.200230004
8240DB003650,3650,"Feltrim, Roadstone Retail",53.4384837,-6.190997001
8240DB003651,3651,"Drinan, Feltrim Road (Kinsealy Downs)",53.44475419,-6.197324573
8240DB003652,3652,"Drinan, Feltrim Road (opp Kinsealy Downs)",53.44614111,-6.20048768
8240DB003653,3653,"Swords, Feltrim Business Park",53.44866432,-6.204506409
8240DB004433,4433,"Swords, Seatown Roundabout",53.46165217,-6.213506867
8220DB000043,43,"Drumcondra (Dublin), Home Farm Road (Achill Road)",53.37386122,-6.25390131
8240DB003762,3762,"Lusk, Bellearly Lane",53.51870414,-6.169890423
8230DB006119,6119,"Newcastle, The Beeches",53.31129894,-6.490631877
8220DB000040,40,"Glasnevin, Mobhi Road",53.37666077,-6.264668969
8220DB002318,2318,"Crumlin, Somerville Avenue",53.32198001,-6.318843046
8220DB006059,6059,"Dublin, Millennium Spire",53.35020756,-6.260260969
8220DB000041,41,"Drumcondra (Dublin), Home Farm Road",53.37555927,-6.261858006
8250DB007416,7416,"Stepaside, Mount Eagle Park",53.26897773,-6.211415814
8250DB002034,2034,"Dun Laoghaire, Vesey Place",53.29273634,-6.142797155
8220DB002319,2319,"Crumlin, Garda Station",53.31956475,-6.315200389
8220DB000046,46,"Drumcondra (Dublin), Botanic Avenue",53.36715074,-6.255377969
8220DB006057,6057,"Walkinstown, Kilnamanagh Road",53.32146106,-6.331172547
8220DB006056,6056,"Walkinstown, Kilnamanagh Road",53.32168631,-6.33185427
8220DB000047,47,"Drumcondra, Near Train Station",53.36391612,-6.257298257
8230DB002349,2349,"Tallaght, Alderwood Estate",53.28502887,-6.378472384
8230DB006335,6335,"Oldcourt, Woodstown Estate",53.27415507,-6.331051725
8220DB001069,1069,"Rathmines, Lower Rathmines Road",53.32328526,-6.265619895
8230DB006336,6336,"Knocklyon, Prospect Estate",53.27643624,-6.302276785
8230DB006339,6339,"Edmondstown (South Dublin), Stocking Lane",53.27935684,-6.300976303
8230DB002617,2617,"Tallaght, Old Bawn Road (Tallaght By-Pass)",53.28671022,-6.362075008
8230DB002614,2614,"Tallaght, Seskin View Road (Millbank Lawns)",53.28142959,-6.350654306
8220DB000045,45,"Drumcondra, Upper Drumcondra Road",53.36999011,-6.254089717
8230DB002613,2613,"Tallaght, Avonmore Road",53.28250533,-6.347853357
8230DB002346,2346,"Tallaght, Belgard Road",53.29007974,-6.367901104
8230DB002611,2611,"Firhouse, Tallaght Youth Rugby Club",53.2869171,-6.340633633
8250DB005127,5127,"Cabinteely, Maple Manor",53.2620156,-6.150409883
8220DB000598,598,"Raheny, Howth Road (Avondale Park)",53.37983534,-6.169132542
8220DB000599,599,"Raheny, Raheny Library",53.38033533,-6.173019451
8240DB004991,4991,"Mulhuddart, Damastown Road",53.41108542,-6.420071985
8220DB002315,2315,"The Coombe, Marion Villas",53.33753643,-6.285239284
8220DB000048,48,"Summerhill (Dublin City), Lower Drumcondra Road",53.36232903,-6.258790465
8250DB005128,5128,"Cabinteely, Cornelscourt Shopping Centre",53.2655267,-6.157739276
8350DB004301,4301,"County Wicklow, House On Hill",53.17231549,-6.093700287
8350DB004300,4300,"County Wicklow, Windgate Link Road",53.1667976,-6.087602891
8350DB004303,4303,"County Wicklow, Vevay Road(Southern Cross Road)",53.18732427,-6.099753671
8220DB001064,1064,"Rathgar, Dartry Road",53.30942914,-6.260929221
8350DB004305,4305,"Kilcoole, Woodbine Cottage",53.10627199,-6.063941575
8350DB004304,4304,"Bray, Newcourt Road",53.18930313,-6.102659234
8350DB004307,4307,"Kilcoole, Beechdale Estate",53.10584688,-6.053310959
8350DB004306,4306,"Kilcoole, Beechdale",53.10624378,-6.061104886
8350DB004309,4309,"Kilcoole, Sea Road Kilcoole",53.10615789,-6.064111003
8350DB004308,4308,"Kilcoole, Beechdale",53.10616537,-6.061257779
8240DB007204,7204,"Portrane, Seaview Estate",53.49286687,-6.106645753
8220DB002282,2282,"East Wall, Saint Joseph's Church",53.35484117,-6.238529251
8220DB002283,2283,"East Wall, Portside Court",53.35832621,-6.235936552
8220DB002280,2280,"East Wall, Oxford Terrace",53.35231172,-6.237056239
8220DB002281,2281,"East Wall, Church Road",53.35366411,-6.236730013
8240DB001898,1898,"Blanchardstown, Shelerin Road (Lohunda Road)",53.38759805,-6.409756516
8240DB001899,1899,"Blanchardstown, Shelerin Road (Lohunda Road)",53.38776433,-6.409419564
8240DB001894,1894,"Clonsilla, Porter's Gate",53.38361191,-6.42364503
8240DB001895,1895,"Clonsilla, Cunninghams Funeral Home",53.38352601,-6.417154066
8240DB001896,1896,"Clonsilla, Lambourne Estate",53.38335556,-6.413793069
8240DB001897,1897,"Clonsilla, The Thatch",53.38311196,-6.410344628
8240DB001890,1890,"Clonsilla, Outside Train Station",53.38353657,-6.422024279
8240DB001891,1891,"Clonsilla, Saint Joseph's Hospital",53.38727831,-6.429733653
8250DB004705,4705,"Booterstown, Rock Road (Saint Helen's Road)",53.31081827,-6.200077066
8240DB007023,7023,"St. Margaret's, Church",53.43086831,-6.300973467
8230DB007117,7117,"Adamstown, Castlegate Estate",53.33764017,-6.46091525
8240DB007021,7021,"Blanchardstown, Ongar DiSaint Road",53.39405503,-6.431093071
8240DB007020,7020,"Blanchardstown, Ongar DiSaint Road",53.39416363,-6.431149223
8240DB007025,7025,"Blanchardstown, Shopping Centre",53.39399101,-6.391835296
8240DB007029,7029,"Ongar Park, Ongar Road, Ravenwood Road",53.39566188,-6.429575375
8250DB004707,4707,"Ballinteer, Stone Masons Way (Broadford Road)",53.28241677,-6.262581288
8230DB007118,7118,"Adamstown, Adamstown Avenue",53.33733864,-6.464019484
8230DB007119,7119,"Adamstown, Castlegate Estate",53.33781333,-6.45970769
8250DB001044,1044,"Churchtown (DunLaoghaire-Rathdown), Braemor Road",53.29981815,-6.261364803
8250DB004708,4708,"Rathfarnham, Broadford Road (Dargle View)",53.28392245,-6.265369831
8230DB002768,2768,"Greenhills, Ballymount Industrial Estate",53.3137864,-6.357151281
8230DB002769,2769,"Greenhills, Lower Ballymount Road",53.31491716,-6.353115528
8240DB007134,7134,"Knocksedan, Rathbeale Road (Rathbeale Cottages)",53.47215146,-6.251871898
8250DB001042,1042,"Churchtown (DunLaoghaire-Rathdown), Mount Carmel Hospital",53.30433312,-6.264032349
8240DB003725,3725,"Portrane, Harneys Lane",53.49346837,-6.123123131
8220DB007216,7216,"Docklands, North Wall Quay (Guild Street)",53.34770838,-6.242443303
8250DB001048,1048,"Nutgrove, Barton Road East",53.28750864,-6.257349897
8230DB002767,2767,"Greenhills, Westgate Business Park",53.31065272,-6.3541201
8230DB002764,2764,"Tallaght, Ballymount Road",53.30436483,-6.376689416
8230DB002765,2765,"Tallaght, Community Centre",53.3070655,-6.368438731
8230DB002149,2149,"Nangor, Roundabout",53.32956826,-6.421644753
8350DB004279,4279,"Greystones, Rugby Club",53.13509979,-6.066770691
8350DB004278,4278,"Greystones, Millbrook Garden Centre",53.13277106,-6.071717694
8350DB004275,4275,"Greystones, Three Trouts Bridge",53.12893746,-6.074220702
8350DB004274,4274,"Greystones, Glenbrook Park",53.12554736,-6.073580303
8350DB004277,4277,"Greystones, Mill Road",53.13261519,-6.075416272
8350DB004276,4276,"Greystones, Killincarrick Cross",53.13046376,-6.076334408
8350DB004271,4271,"Kilcoole, Prettybush",53.11958821,-6.071381512
8350DB004270,4270,"Kilcoole, Mountain View",53.11715466,-6.068203576
8350DB004273,4273,"Kilcoole, Eden Gate Estate",53.12190623,-6.072981113
8240DB004321,4321,"Cloghran, Cruiserath Road",53.4114904,-6.36996497
8220DB004538,4538,"Ashtown, Watermint Court",53.37572811,-6.316906985
8240DB007334,7334,"Blanchardstown, Abbottstown Laboratories",53.40137688,-6.363238105
8240DB007388,7388,"Castaheaney, Blackwood Estate",53.39795854,-6.442287956
8240DB003818,3818,"Skerries, Thomas Hand Street",53.57980244,-6.110238063
8240DB006312,6312,"Drinan, Link Road",53.44346495,-6.211409841
8260DB003965,3965,"Leixlip, Deey Bridge",53.37437092,-6.528410524
8240DB006310,6310,"Drinan, Link Road",53.44356734,-6.211044234
8240DB006311,6311,Holywell Distributor Road M1 Airside,53.44342396,-6.209273847
8260DB003960,3960,"Leixlip, Maynooth Road",53.36702385,-6.497783844
8260DB003961,3961,"Leixlip, Cedar Park",53.36795121,-6.500771658
8240DB007159,7159,"Castaheaney, Ongar Village",53.39659834,-6.442743644
8260DB003963,3963,"Leixlip, Leixlip Amenities Centre",53.37099903,-6.513062835
8240DB007156,7156,"Clonsilla, Grange Road",53.3895857,-6.430911647
8230DB003365,3365,"Lucan, Saint Mary's Church",53.3596569,-6.439193112
8220DB005174,5174,"Kilmore, Dundaniel Road",53.39570886,-6.225097474
8230DB003367,3367,Lucan Village (Sarsfield Road),53.35642918,-6.448760619
8230DB003366,3366,"Lucan, Lucan Heights",53.35817573,-6.44139564
8230DB007062,7062,"Tallaght, Cheeverstown Rd (Cookstown Rd)",53.28480977,-6.39349379
8230DB007063,7063,"Rathfarnham, Marian Road",53.29024433,-6.298024227
8230DB007066,7066,"Rathfarnham, Ballyroan Road",53.28770296,-6.296295333
8230DB007067,7067,"Edmondstown, Whitechurch Green",53.27783383,-6.288755104
8230DB007064,7064,"Rathfarnham, Anne Devlin Park",53.28950964,-6.298188432
8230DB007065,7065,"Rathfarnham, Ballyroan Road",53.28836067,-6.2982941
8240DB007389,7389,"Blanchardstown, Navan Road N3",53.38601849,-6.370607584
8240DB000225,225,"Santry, The Thatch Road",53.39066668,-6.257438452
8230DB007068,7068,"Rathfarnham, The Priory",53.28466155,-6.281028117
8230DB007069,7069,"Knocklyon, Ballyboden Park",53.27939125,-6.306553595
8240DB007133,7133,"Knocksedan, Oatlands",53.46807078,-6.240230236
8350DB004059,4059,"County Wicklow, Hempstead",53.19464413,-6.509894093
8350DB004058,4058,"County Wicklow, Carton Lodge",53.19096883,-6.512834979
8230DB002771,2771,"Greenhills, Educational Company of Ireland",53.31653221,-6.342531812
8350DB004052,4052,"Blessington, Community Centre",53.1738489,-6.528939759
8350DB004055,4055,"Blessington, Hayland's Sand Pits",53.17933731,-6.525041629
8350DB004054,4054,"Blessington, Hayland's Sand Pits",53.17609862,-6.526977842
8350DB004057,4057,"Blessington, Clarke Group",53.18357838,-6.522038266
8350DB004056,4056,"Kilbride, Finlay Breton",53.20857133,-6.489573985
8240DB006005,6005,"Tyrrelstown, The Plaza Apartments",53.41994262,-6.383453581
8240DB000929,929,"Baldoyle, Warrenhouse Road (Dublin Street)",53.39618289,-6.126144454
8240DB000928,928,"Baldoyle, Baldoyle",53.39780176,-6.126780121
8240DB000927,927,"Baldoyle, Willie Nolan Road",53.39891051,-6.128130023
8220DB001249,1249,"Darndale, Coolock Drive",53.39518096,-6.201240217
8240DB000925,925,"Baldoyle, Admiral Court",53.39730284,-6.133373751
8240DB000924,924,"Baldoyle, Baldoyle Credit Union",53.3973505,-6.136424429
8260DB004404,4404,"Leixlip, Castletown Estate",53.36240982,-6.500380236
8260DB004405,4405,"Leixlip, Highfield Park",53.3642505,-6.496664327
8220DB001092,1092,"Manor Grove, Whitehall Road",53.31074384,-6.309229697
8220DB001093,1093,"Kimmage, Whitehall Road",53.30997855,-6.311676085
8220DB001090,1090,"Kimmage, Kimmage Road West (Fortfield Road)",53.31210389,-6.300576441
8220DB001091,1091,"Kimmage, Whitehall Road (Kimmage Road West)",53.31244061,-6.305290577
8230DB002922,2922,"Willbrook, Ballyboden Road (Fonthill Road)",53.28913014,-6.290508608
8220DB001706,1706,"Cabra, Cemetery",53.36006983,-6.307292375
8220DB001707,1707,"Cabra, Blackhorse Avenue",53.35842827,-6.302459573
8220DB001704,1704,"Cabra, Skreen Road (Navan Road)",53.36305227,-6.305280899
8220DB001705,1705,"Cabra, Skreen Road (Ardpatrick Road)",53.36218075,-6.308470834
8220DB001702,1702,"Cabra, Navan Road (Nephin Road)",53.36561083,-6.310138139
8220DB001703,1703,"Cabra, Navan Road",53.3647354,-6.307347834
8220DB001700,1700,"Cabra, Navan Road (Kinvara Estate)",53.36770883,-6.317403485
8220DB001701,1701,"Cabra, Navan Road (Church)",53.36656726,-6.312940383
8220DB001258,1258,"Darndale, Priorswood Industrial Park",53.39818742,-6.190827136
8220DB001259,1259,"Darndale, Marigold Estate",53.39859041,-6.194885485
8220DB001708,1708,"Cabra, McKee Barracks",53.35733235,-6.298717145
8220DB001709,1709,"Cabra, Blackhorse Avenue (Glenbeigh Avenue)",53.3568682,-6.297052991
8220DB002816,2816,"Milltown, Glenmalure Square",53.31426575,-6.246264168
8250DB006086,6086,Link Road (Deansgrange Road),53.28636334,-6.166007346
8220DB007697,7697,"Ballymun, St.Margaret's Road",53.40637877,-6.27607899
8230DB002991,2991,"Rathfarnham, Grange Road (Hermitage Avenue)",53.28331662,-6.279387351
8220DB000479,479,"Merrion, Merrion Shopping Centre",53.31914397,-6.213401287
8220DB000478,478,"Merrion, Saint Vincent's Hospital",53.3181143,-6.211267825
8220DB000477,477,"Merrion, Merrion Road (Estate Ave)",53.31686305,-6.20695232
8220DB000476,476,"Merrion, Merrion Gates",53.31575153,-6.204762523
8220DB007245,7245,"Clongriffin, Main Street",53.40264658,-6.152165525
8240DB007382,7382,"Mulhuddart, Damastown Way",53.40883216,-6.408768957
8220DB001412,1412,"Drimnagh, Brickfields Park",53.33268165,-6.305914643
8220DB001413,1413,"Drimnagh, Mourne Road (Brickfields Park)",53.33344139,-6.308782494
8220DB001410,1410,"Drimnagh, Keeper Road (Sundrive Road)",53.33141692,-6.299778731
8220DB001411,1411,"Drimnagh, Keeper Road (Brickfield Road)",53.33205103,-6.303282004
8220DB001417,1417,"Drimnagh, Our Lady Of Mercy School",53.33103221,-6.319568119
8220DB001414,1414,"Drimnagh, Mourne Road",53.33334761,-6.312314801
8220DB001415,1415,"Drimnagh, Mourne Road",53.33244325,-6.316374521
8230DB007386,7386,"Ballyowen, Foxborough Road (Ballyowen Road)",53.34005247,-6.427414714
8220DB001418,1418,"Drimnagh, Mourne Road (Cooley Road)",53.33002976,-6.32306077
8220DB001419,1419,"Drimnagh, Errigal Road (Brandon Road)",53.32771773,-6.322911243
8240DB006172,6172,"Clonsilla, Blanchardstown Road",53.38669418,-6.401972593
8220DB000624,624,"Harmonstown, Harmonstown Road (Ribh Road)",53.38018531,-6.189125238
8240DB006171,6171,"Corduff (Fingal), Annagh Court",53.39562688,-6.37458624
8220DB000489,489,"Dublin City South, Northumberland Road",53.334942,-6.237352313
8250DB003514,3514,"Glencullen, Hill View",53.22391767,-6.240283212
8250DB002818,2818,"Clonskeagh, Emmet House",53.30794932,-6.246418047
8250DB002819,2819,Dundrum Road,53.30548511,-6.245708734
8230DB004392,4392,"Greenhills, Greenhills College",53.30706911,-6.334239943
8250DB003516,3516,"Glencullen, Granite Cottages",53.22102148,-6.225605532
8220DB000621,621,"Dublin, Talbot Street",53.35051778,-6.256267648
8220DB000271,271,"Dublin, Lower O'Connell Street",53.34859636,-6.25948542
8220DB000217,217,"Whitehall, Beaumont Road",53.38432362,-6.236801122
8220DB000273,273,"Dublin City South, O'Connell Bridge",53.34724742,-6.258819402
8220DB000272,272,"Dublin, Upper O'Connell Street",53.35146448,-6.260780606
8220DB000274,274,"Dublin, Millennium Spire",53.35034908,-6.260720869
8220DB000277,277,"Dublin, Citizens Information Service",53.35082233,-6.26050632
8220DB000216,216,"Beaumont (Dublin City), Yellow Road",53.38233082,-6.23819132
8220DB000279,279,"Dublin, Millennium Spire",53.35013175,-6.260609547
8220DB000278,278,"Dublin, Cathal Brugha Street",53.35135317,-6.261160681
8220DB004891,4891,"Glasnevin North, Grove Road (Sycamore Road)",53.39310602,-6.286870335
8220DB000747,747,"Dublin City South, Archbishop Statue",53.3399308,-6.255723519
8220DB000077,77,"Cabra East, Cabra Road (Quarry Road)",53.36130918,-6.289573652
8220DB000075,75,"Cabra East, Faussagh Avenue",53.36654723,-6.291317319
8220DB000214,214,"Whitehall, Highfield Hospital",53.37940848,-6.246654552
8220DB001078,1078,"Rathmines, Rathgar Road",53.31941276,-6.26880907
8220DB001079,1079,"Rathgar, Spar Rathgar Road",53.31665462,-6.270751874
8220DB000071,71,"Cabra, Pope John Paul II Park",53.37025769,-6.304438805
8220DB001074,1074,"Kelly's Corner, Charlotte Way",53.33379546,-6.263977201
8220DB000213,213,"Whitehall, Iveragh Road",53.38153105,-6.244913768
8220DB001076,1076,"Rathmines, Lower Rathmines Road",53.32313059,-6.265491063
8220DB001077,1077,"Rathmines, Rathmines Garda Station",53.32157299,-6.266544985
8220DB001070,1070,"Rathmines, Rathmines Town Centre",53.32498018,-6.265355983
8220DB001071,1071,"Ranelagh, Rathmines Road Lower (Richmond Hill)",53.32721804,-6.264724712
8220DB001072,1072,"Portobello, Richmond Street Sth (Lennox Street)",53.33102697,-6.264585114
8220DB000212,212,"Whitehall, Collins Avenue West ( Larkhill Road)",53.38319564,-6.246258398
8240DB003827,3827,"Ballykea, Rush Road",53.55398178,-6.101849814
8240DB003826,3826,"Skerries, Ballyhavil",53.55848483,-6.102418056
8240DB003825,3825,"Skerries, Hacketstown Cottages",53.56229352,-6.103410001
8240DB003824,3824,"Skerries, Holmpatrick(Shenick Road)",53.56970963,-6.10120575
8240DB003823,3823,"Skerries, Holmpatrick (Rugby Club)",53.57277153,-6.10158195
8240DB003822,3822,"Skerries, Holmpatrick (Miller's Lane)",53.57536948,-6.104440526
8220DB004938,4938,"Finglas, McKee Avenue (Near Finglas Village)",53.39086154,-6.298357457
8240DB003820,3820,"Skerries, Strand Street (Saint Patrick's Church)",53.5778728,-6.105868951
8220DB004936,4936,"Cabra East, Cabra Road",53.36135206,-6.283171196
8220DB004937,4937,"Finglas, Seamus Ennis Road",53.39267184,-6.300510594
8220DB004934,4934,"Cabra East, Dowth Avenue",53.36285751,-6.282855228
8220DB004935,4935,"Cabra East, Faussagh Road (Dowth Ave)",53.36409572,-6.283331347
8220DB000293,293,"Dublin, National Lottery Head Quarters",53.34885817,-6.257101455
8220DB000292,292,"Dublin, Irish Life Mall",53.34892739,-6.256302523
8240DB003829,3829,"Ballykea, Loughshinny (Rush Road)",53.54728432,-6.101198833
8240DB004331,4331,"Malahide, Estuary Road",53.45539992,-6.179209839
8230DB003408,3408,"Newcastle, Cross Roads",53.31227387,-6.489546953
8240DB000324,324,"St. Margaret's, Harristown Bus Garage",53.41772268,-6.278644169
8240DB000327,327,"Dublin Airport, Silloge Golf Club",53.41319803,-6.265347926
8240DB000323,323,"Dublin Airport, Silloge Golf Club",53.41292986,-6.265449101
8220DB001615,1615,"Smithfield, Law Library",53.34782717,-6.274597332
8250DB002969,2969,Grange Road (Highfield Avenue),53.27940273,-6.270411749
8260DB007281,7281,"Ballymore Eustace, Waterworks Road",53.13034959,-6.599989888
8260DB007280,7280,"Ballymore Eustace, Barrack Street",53.13275942,-6.610821148
8260DB007283,7283,"Ballymore Eustace, Ballymore Road",53.12871065,-6.587550583
8260DB007282,7282,"Ballymore Eustace, Waterworks Road",53.13032369,-6.600080393
8310DB003339,3339,"Clonee, Summerseat Court",53.41039704,-6.437426099
8310DB003338,3338,"Clonee (Meath), The Fairways Apartments",53.41060148,-6.442066655
8230DB004340,4340,"Tallaght, The Square Shopping Centre",53.28600745,-6.373770777
8260DB007286,7286,"Ballymore Eustace, Ballymore Road (N81)",53.12649747,-6.580570286
8310DB003335,3335,"Dunboyne, Mill View",53.41602514,-6.459695688
8310DB003334,3334,"Dunboyne, Station Road",53.41805498,-6.471477636
8310DB003337,3337,"Dunboyne, Old Navan Road (Dublin Road)",53.41404317,-6.44892101
8310DB003336,3336,"Dunboyne, Dublin Road",53.41496317,-6.45194141
8310DB003331,3331,"Dunboyne, Mill View",53.41595474,-6.462601741
8310DB003330,3330,"Dunboyne, Dublin Road",53.41492429,-6.452409178
8250DB003563,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.2886319,-6.204624907
8310DB003332,3332,"Dunboyne, Station Road, School",53.41837889,-6.472910329
8220DB000613,613,"Clontarf, Howth Road",53.36461747,-6.226810998
8220DB000612,612,"Marino, Marino Road",53.36586987,-6.223994026
8220DB000611,611,"Clontarf, Howth Road (Hollybrook Park)",53.3667558,-6.218908012
8220DB000610,610,"Clontarf, Ashbrook Estate",53.3683623,-6.211537455
8220DB000617,617,"Ballybough, North Strand Road",53.35789452,-6.242009096
8220DB000616,616,"North Strand, Annesley Bridge",53.35991702,-6.239581965
8220DB000615,615,"Ballybough, Fairview Park",53.36190642,-6.237351299
8220DB000614,614,"Fairview, Pedestrian Footbridge",53.36369279,-6.233551068
8220DB000619,619,"Connolly Station, Amiens Street",53.35404463,-6.247305334
8220DB007130,7130,"Kilmore, Kilbarron Road (Cromcastle Green)",53.39307274,-6.220696219
8220DB007043,7043,"Drimnagh, Drimnagh Road (Saint Marys Road)",53.32506078,-6.318691894
8250DB003216,3216,"Ballybrack, Churchview Road (Granville Rd)",53.25887231,-6.137879343
8250DB003215,3215,"Sallynoggin, Churchview Road",53.26203127,-6.137562192
8250DB003214,3214,"Killiney, Churchview Road",53.26460084,-6.134617098
8250DB003213,3213,"Sallynoggin, Killiney Shopping Centre",53.26706199,-6.136234082
8250DB003212,3212,"Sallynoggin, Granitefield Estate",53.26911504,-6.139923051
8250DB003211,3211,"Sallynoggin, Rochestown Park",53.27128763,-6.138029448
8250DB003210,3210,"Glenageary Heights, Sallynoggin College",53.27350434,-6.139537529
8250DB007226,7226,"Monkstown, Monkstown Avenue (Richmond Grove)",53.28844462,-6.154098275
8250DB003219,3219,"Ballybrack, Oakton Park",53.25311038,-6.130965577
8250DB003218,3218,"Ballybrack, Pinewood Estate",53.25492344,-6.13252024
8240DB001861,1861,"Blanchardstown, Beechwood Downs",53.39674962,-6.416663322
8240DB001860,1860,"Blanchardstown, Saint Ciaran's Church",53.39329913,-6.41876115
8240DB001863,1863,"Blanchardstown, Huntstown Green",53.40061529,-6.413346609
8240DB001862,1862,"Blanchardstown, Castlewood Estate",53.39861599,-6.415075183
8240DB001865,1865,"Blanchardstown, Ashfield Gardens",53.40104463,-6.406442806
8240DB001864,1864,"Blanchardstown, Sacred Heart Church",53.40181601,-6.410369287
8240DB001867,1867,"Blanchardstown, Blakestown Way",53.39580791,-6.39996201
8240DB001866,1866,"Blanchardstown, Ashfield Park",53.39989965,-6.402816192
8240DB001869,1869,"Blanchardstown, Blakestown Way",53.3962485,-6.399975556
8220DB006273,6273,"Finglas, Sycamore Road (McKee Road)",53.39527537,-6.290858265
8220DB001734,1734,"Clontarf, Clontarf Road (Castle Avenue)",53.36039096,-6.211014908
8220DB004806,4806,"Clongriffin, Grange Abbey Drive 2",53.39837441,-6.153147706
8220DB000858,858,"Milltown (Dublin City), Beech Hill Estate",53.31409447,-6.238301572
8220DB004804,4804,"Donaghmede, Donaghmede Roundabout",53.39852469,-6.159968727
8220DB001794,1794,"Raheny, Thornhill Lane",53.36944107,-6.179451995
8230DB003950,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.35560249,-6.455010094
8220DB000107,107,"Ballymun, Balbutcher Lane (Cranogue Road)",53.40203563,-6.279683618
8220DB000105,105,"Ballymun, Balbutcher Lane (Cranogue Road)",53.4029364,-6.281692696
8220DB000104,104,"Poppintree, Balbutcher Lane (Carrig Road)",53.39975621,-6.276812945
8220DB000102,102,"Ballymun, Balbutcher Lane (Ard Na Meala)",53.39777307,-6.267719857
8350DB004231,4231,"Greystones, Killincarrick Cross",53.13068006,-6.07636958
8230DB001964,1964,"Clondalkin, Woodford Walk (Woodford Ave)",53.32321009,-6.378481047
8230DB004632,4632,"Lucan, Ballyowen Road (junction at Castle Road)",53.34758571,-6.424794318
8230DB004633,4633,"Lucan, Willsbrook Estate",53.35498016,-6.421877643
8230DB004630,4630,"Ballyowen, Earlsfort Estate",53.34465692,-6.41877452
8250DB004336,4336,"Nutgrove, Broadford Road",53.28617641,-6.26646343
8250DB004333,4333,"Nutgrove, Marley Court South",53.2862369,-6.266295994
8240DB003649,3649,"Kinsaley, Feltrim Road (Streamstown Lane)",53.43596255,-6.185369386
8240DB003648,3648,"Kinsaley, Feltrim Road (Malahide Road)",53.43330697,-6.178017327
8240DB003647,3647,"Malahide, Feltrim Lane",53.4327126,-6.176763451
8240DB003646,3646,"Drinan, Malahide Road",53.43911576,-6.177001072
8240DB003645,3645,"Drinan, Malahide Castle",53.44053429,-6.176308091
8240DB003644,3644,"Malahide, Dublin Road (before Swords Road)",53.44301207,-6.173763156
8240DB003643,3643,"Malahide, Inbher Ide",53.4512379,-6.169179127
8240DB003642,3642,"Malahide, Church of the Sacred Heart",53.45512616,-6.181299634
8240DB003641,3641,"Malahide, Castle Downs Road",53.45272518,-6.18358561
8240DB003640,3640,"Malahide, Swords Road (Lawson Spinney)",53.44629839,-6.174134052
8220DB002414,2414,"Kimmage, Kimmage Road West",53.31407447,-6.310854049
8250DB007330,7330,"Kill of The Grange, Monkstown Fitness Centre",53.28851664,-6.153525172
8220DB001796,1796,"Harmonstown, McAuley Park",53.38178935,-6.191176762
8240DB007126,7126,"Cloghran, Business Park (Ballycoolin Road)",53.40587682,-6.356477504
8230DB002421,2421,"Tymon North, Tymon North Road",53.29967033,-6.346395631
8230DB002420,2420,"Tymon North, Tymonville Estate",53.30118494,-6.351273401
8230DB002423,2423,"Tymon North, Tymon Park",53.29826536,-6.342954233
8250DB003184,3184,"Sandyford, Blackthorn Drive",53.2761924,-6.223845715
8230DB002425,2425,"Tallaght, Tymon Park Road",53.29065884,-6.34341366
8240DB003798,3798,"Skerries, Strand Street (Monument)",53.58034487,-6.10702708
8230DB002427,2427,"Tymon North, Aongus Estate",53.29597971,-6.340822404
8230DB002426,2426,"Tallaght, Church of Saint Agnus",53.29320342,-6.342835155
8240DB003795,3795,"Skerries, Holmpatrick (Miller's Lane)",53.57504566,-6.104424812
8240DB003794,3794,"Skerries, Holmpatrick (Rugby Club)",53.57301176,-6.101994004
8240DB003797,3797,"Skerries, Strand Street (Manning's Opening)",53.57868976,-6.106376117
8240DB003791,3791,"Skerries, Hacketstown Cottages",53.56251028,-6.103475786
8240DB003790,3790,"Skerries, Pierstown Lane",53.55863141,-6.102592641
8240DB003793,3793,"Skerries, Holmpatrick(Shenick Road)",53.56990794,-6.101242162
8240DB003792,3792,"Skerries, Hacketstown Park",53.56600895,-6.102488823
8230DB002609,2609,"Tallaght, Avonmore Road (Avonmore Grove)",53.28478528,-6.343100957
8230DB002608,2608,"Tallaght, Avonmore Road",53.28271927,-6.347725124
8230DB002359,2359,"Tallaght, Blessington Road",53.28359003,-6.384375966
8230DB002358,2358,"Jobstown, Killinarden Estate",53.28070382,-6.389613706
8220DB006318,6318,"Clongriffin, Main Street",53.40231381,-6.15099179
8220DB006319,6319,"Clongriffin, Grange Lodge Avenue",53.40266294,-6.153804185
8230DB002601,2601,"Tymon North, Greenhills Road (Mayberry Road)",53.29743294,-6.354238422
8230DB002352,2352,"South Dublin, Jobstown House",53.27753723,-6.397410482
8230DB002603,2603,"Tallaght, Bankcroft Estate",53.28925518,-6.35759773
8230DB002602,2602,"Tallaght, Avonmore Park",53.28429492,-6.344034809
8230DB002605,2605,"Tallaght, Old Bawn Estate (Watergate Estate)",53.28405597,-6.359911848
8230DB002604,2604,"Tallaght, Old Bawn Road (Tallaght By-Pass)",53.28681493,-6.361846019
